episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.318624,196.8,0.9741,0.4114,95,0.52
1,730,0.99,,0.392052,220.26,1.0903,0.4194,102,0.51
2,1095,0.9851,0.779939,0.350346,194.51,0.9628,0.4067,96,2.78
3,1460,0.9801,0.365174,0.393687,217.25,1.0753,0.4102,72,8.83
4,1825,0.9752,0.135566,0.328978,189.68,0.9389,0.4096,48,8.42
5,2190,0.9704,0.118798,0.523192,278.69,1.3794,0.445,65,6.55
6,2555,0.9655,0.12872,0.420488,220.22,1.09,0.4239,72,8.54
7,2920,0.9607,0.129483,0.503031,266.42,1.3187,0.431,92,8.84
8,3285,0.9559,0.135999,0.334773,204.62,1.0128,0.4168,62,6.97
9,3650,0.9511,0.130505,0.312515,196.74,0.9738,0.3992,51,8.81
10,4015,0.9464,0.126631,0.374136,188.02,0.9306,0.4042,71,9.19
11,4380,0.9416,0.125516,0.344274,180.47,0.8933,0.4039,71,9.04
12,4745,0.9369,0.124709,0.294954,160.42,0.794,0.4021,105,6.53
13,5110,0.9322,0.122222,0.395545,207.36,1.0264,0.4128,82,8.26
14,5475,0.9276,0.124002,0.420896,232.03,1.1485,0.4162,92,8.84
15,5840,0.9229,0.130087,0.506309,272.38,1.3482,0.4125,75,9.43
16,6205,0.9183,0.13516,0.480762,278.67,1.3793,0.4049,74,7.57
17,6570,0.9137,0.136401,0.341543,184.41,0.9128,0.4027,60,9.88
18,6935,0.9092,0.140357,0.621358,313.74,1.5529,0.4166,71,10.26
19,7300,0.9046,0.145201,0.279774,156.35,0.7739,0.3991,71,8.17
20,7665,0.9001,0.144766,0.368419,201.13,0.9955,0.3921,59,9.65
21,8030,0.8956,0.146384,0.576962,310.25,1.5357,0.4239,83,10.16
22,8395,0.8911,0.155586,0.759878,370.57,1.8342,0.4289,137,7.98
23,8760,0.8867,0.161629,0.421315,227.66,1.1269,0.4129,32,9.74
24,9125,0.8822,0.162924,0.448038,264.69,1.3101,0.3978,53,10.02
25,9490,0.8778,0.164584,0.403346,216.59,1.0721,0.4293,65,9.65
26,9855,0.8734,0.165825,0.509493,258.28,1.2784,0.4261,64,10.86
27,10220,0.8691,0.171512,0.547942,278.98,1.3809,0.4258,73,10.46
28,10585,0.8647,0.174206,0.524648,299.63,1.4831,0.4109,37,9.76
29,10950,0.8604,0.181604,0.797974,385.71,1.9092,0.4206,129,8.18
30,11315,0.8561,0.189857,0.497702,256.07,1.2675,0.4494,74,9.83
31,11680,0.8518,0.190556,0.54912,276.87,1.3704,0.4295,60,9.79
32,12045,0.8475,0.190901,0.368556,203.79,1.0087,0.4064,36,7.92
33,12410,0.8433,0.194656,0.622472,307.02,1.5197,0.4226,56,9.91
34,12775,0.8391,0.201113,0.711328,356.24,1.7633,0.4227,108,9.82
35,13140,0.8349,0.20726,0.657938,343.89,1.7022,0.4206,75,7.98
36,13505,0.8307,0.209638,0.401832,230.47,1.1408,0.4043,77,9.25
37,13870,0.8266,0.208596,0.40127,237.37,1.1749,0.4,46,8.36
38,14235,0.8224,0.209189,0.604101,291.83,1.4445,0.4472,101,8.28
39,14600,0.8183,0.212092,0.569036,294.58,1.4581,0.4243,57,6.56
40,14965,0.8142,0.213091,0.439019,251.9,1.2469,0.4077,30,9.09
41,15330,0.8102,0.215875,0.701373,351.46,1.7396,0.4496,139,9.98
42,15695,0.8061,0.219739,0.740362,377.37,1.8679,0.4182,141,9.85
