episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.305973,290.59,0.9591,0.3348,42,0.28
1,730,0.99,,0.245292,207.28,0.6841,0.354,104,0.26
2,1095,0.9851,0.68859,0.324409,343.11,1.1324,0.3381,34,1.18
3,1460,0.9801,0.551083,0.292384,297.58,0.9821,0.3522,37,4.26
4,1825,0.9752,0.120558,0.231376,204.57,0.6752,0.3442,108,3.99
5,2190,0.9704,0.080725,0.25028,218.56,0.7213,0.3614,48,4.03
6,2555,0.9655,0.076747,0.26104,286.66,0.9461,0.3501,60,4.14
7,2920,0.9607,0.077328,0.305892,319.97,1.056,0.3241,74,4.41
8,3285,0.9559,0.081394,0.287518,232.49,0.7673,0.3496,50,4.25
9,3650,0.9511,0.081958,0.296565,367.48,1.2128,0.3132,41,3.92
10,4015,0.9464,0.080523,0.296881,308.29,1.0175,0.3431,48,4.46
11,4380,0.9416,0.081963,0.268757,245.68,0.8108,0.353,37,4.05
12,4745,0.9369,0.084919,0.277008,312.94,1.0328,0.3411,37,3.75
13,5110,0.9322,0.085108,0.231846,207.2,0.6838,0.3624,71,4.01
14,5475,0.9276,0.082528,0.306043,266.86,0.8807,0.3769,46,3.86
15,5840,0.9229,0.086053,0.285831,278.9,0.9205,0.3601,76,4.47
16,6205,0.9183,0.087191,0.279781,285.34,0.9417,0.3419,39,3.84
17,6570,0.9137,0.087208,0.267706,263.36,0.8692,0.3554,52,4.12
18,6935,0.9092,0.087596,0.394995,371.28,1.2254,0.3736,27,4.2
19,7300,0.9046,0.091755,0.280247,258.52,0.8532,0.3289,46,3.87
20,7665,0.9001,0.092998,0.27137,269.56,0.8896,0.3413,47,3.89
21,8030,0.8956,0.093227,0.267787,262.09,0.865,0.3351,30,3.83
22,8395,0.8911,0.093412,0.285218,259.25,0.8556,0.3346,67,3.45
23,8760,0.8867,0.096601,0.244869,238.47,0.787,0.3462,83,3.63
24,9125,0.8822,0.099047,0.320893,302.83,0.9994,0.3715,40,4.1
25,9490,0.8778,0.099178,0.290019,240.65,0.7942,0.3714,68,4.01
26,9855,0.8734,0.103809,0.331141,301.02,0.9935,0.3379,67,4.4
27,10220,0.8691,0.107602,0.380654,417.63,1.3783,0.3498,44,4.17
28,10585,0.8647,0.112378,0.290326,292.37,0.9649,0.3514,81,3.87
29,10950,0.8604,0.112711,0.310713,289.97,0.957,0.3569,16,3.67
30,11315,0.8561,0.116385,0.277389,278.72,0.9199,0.3584,68,4.14
31,11680,0.8518,0.118687,0.293102,247.51,0.8169,0.3645,56,4.02
32,12045,0.8475,0.118782,0.249406,232.54,0.7675,0.3476,92,4.23
33,12410,0.8433,0.117288,0.352069,322.48,1.0643,0.3374,67,3.84
34,12775,0.8391,0.12182,0.307419,257.4,0.8495,0.3583,73,3.62
35,13140,0.8349,0.121595,0.348522,303.67,1.0022,0.3503,64,3.92
36,13505,0.8307,0.121789,0.309457,277.7,0.9165,0.3517,78,4.15
37,13870,0.8266,0.122438,0.293037,225.55,0.7444,0.3497,107,4.42
38,14235,0.8224,0.123851,0.268492,233.32,0.77,0.3608,103,4.11
39,14600,0.8183,0.124013,0.294925,243.99,0.8053,0.3514,98,3.47
40,14965,0.8142,0.124487,0.306924,284.84,0.9401,0.3619,86,4.3
41,15330,0.8102,0.128497,0.335582,289.67,0.956,0.3504,62,3.81
42,15695,0.8061,0.128416,0.295609,336.22,1.1096,0.3355,74,4.0
43,16060,0.8021,0.13009,0.351491,300.49,0.9917,0.3577,46,4.37
44,16425,0.7981,0.129534,0.304866,238.83,0.7882,0.3613,106,3.81
45,16790,0.7941,0.13027,0.302457,266.36,0.8791,0.3557,89,3.94
46,17155,0.7901,0.13154,0.330304,339.06,1.119,0.3986,108,4.17
47,17520,0.7862,0.131324,0.369266,298.43,0.9849,0.3541,66,4.05
48,17885,0.7822,0.133693,0.302942,237.51,0.7839,0.3573,99,4.54
49,18250,0.7783,0.134303,0.287234,277.08,0.9145,0.3461,84,4.01
50,18615,0.7744,0.135082,0.363909,350.06,1.1553,0.3714,76,3.94
51,18980,0.7705,0.132519,0.287056,251.56,0.8302,0.3501,95,3.63
52,19345,0.7667,0.138318,0.392282,372.27,1.2286,0.3804,73,3.97
53,19710,0.7629,0.138462,0.347474,314.34,1.0374,0.3406,120,3.72
54,20075,0.759,0.138698,0.323535,297.87,0.9831,0.3577,82,3.65
55,20440,0.7553,0.138496,0.305427,272.64,0.8998,0.3419,126,3.73
56,20805,0.7515,0.141084,0.352035,286.11,0.9443,0.3286,140,3.55
57,21170,0.7477,0.141236,0.303412,304.15,1.0038,0.3436,88,3.48
58,21535,0.744,0.141549,0.343858,289.62,0.9558,0.3488,94,4.15
59,21900,0.7403,0.14403,0.340626,306.89,1.0128,0.342,88,3.51
60,22265,0.7366,0.145511,0.331866,294.25,0.9711,0.3407,94,4.68
61,22630,0.7329,0.144872,0.279444,264.8,0.8739,0.3537,113,4.75
62,22995,0.7292,0.143693,0.395418,326.17,1.0765,0.3731,63,4.0
63,23360,0.7256,0.144756,0.299314,261.84,0.8642,0.3352,188,3.96
64,23725,0.7219,0.145208,0.32133,266.41,0.8792,0.3289,140,4.47
65,24090,0.7183,0.145757,0.321131,314.63,1.0384,0.3574,75,4.35
66,24455,0.7147,0.144436,0.322912,272.98,0.9009,0.3422,115,3.86
67,24820,0.7112,0.14829,0.285757,243.22,0.8027,0.3444,128,3.48
68,25185,0.7076,0.146696,0.304593,305.39,1.0079,0.3564,114,3.72
69,25550,0.7041,0.147117,0.293807,254.92,0.8413,0.3561,133,3.45
70,25915,0.7005,0.1476,0.294589,277.26,0.9151,0.344,165,3.96
71,26280,0.697,0.150045,0.322126,272.21,0.8984,0.3437,111,4.44
72,26645,0.6936,0.15079,0.33974,306.43,1.0113,0.3398,108,3.94
73,27010,0.6901,0.150529,0.30407,241.6,0.7974,0.3715,164,4.06
74,27375,0.6866,0.14952,0.31813,269.44,0.8892,0.348,121,4.14
75,27740,0.6832,0.150211,0.376297,364.74,1.2038,0.3567,116,4.21
